,2021-12-31,荣盛石化：目前已顺利产出光伏料产品,Wind
2032,2018-04-10,[增持评级]光大证券大炼化聚酯产业链周报20180409,中财网
2033,2018-04-10,[增持评级]原油行业周报：中美贸易摩擦升温令油价承压,中财网
2034,2018-04-10,[推荐评级]石化行业周报：中美贸易摩擦升温致油价下跌 PTA盈利能力尚稳,中财网
2035,2018-04-10,50股获券商买入评级 南威软件目标涨幅达42.48%,Wind
2036,2018-04-09,[领先大市-A评级]基础化工行业周报：有机硅、纯碱景气上行 双氧水、环氧丙烷出现反弹,中财网
2037,2018-04-09,4月9日早间金股精选,中证网
2038,2018-04-08,荣盛石化：聚酯龙头进军大炼化 打开空间,财界网
2039,2018-04-08,[增持评级]石油化工行业专题报告：原油：从供需看油价,中财网
2040,2018-04-08,[买入评级]荣盛石化(002493)首次覆盖报告：PTA渐成产业链优势环节 浙石化开启新一轮成长!,中财网
2041,2018-04-06,荣盛石化（002493）：浙石化一期全面投产，盈利可望再上台阶,樨樨和她的油气小伙伴
2042,2018-04-04,[增持评级]化工行业周报：涤纶长丝需求升温 氟化工价格调整,中财网
2043,2018-04-04,[增持评级]光大证券大炼化聚酯产业链周报20180331,中财网
2044,2018-04-04,[中性评级]化工行业投资周报：合成氨 纯碱价格领涨 关注纯碱板块行情,中财网
2045,2018-04-04,[增持评级]基础化工行业周报：纯碱、甘氨酸、乙二醇价格回暖 制冷剂高位震荡,中财网
2046,2018-04-04,涤纶产业链景气行情持续 四股或将爆发,证券时报
2047,2018-04-03,[增持评级]原油行业周报：中国原油期货上市改变历史 密切关注伊朗核协议进展,中财网
2048,2018-04-03,[强于大市评级]深度*行业*化工行业周报：纯碱、有机硅、涤纶长丝价格稳中有升,中财网
2049,2018-04-03,[路演]荣盛石化：浙石化项目进口依存度高 市场前景良好,全景网
2050,2018-04-03,[增持评级]中美贸易摩擦系列报告之一(石油化工行业)：进口能源化工产品解决1000亿对美逆差的可能性分析,中财网
2051,2018-04-03,业绩说明会迎来小高峰 4月3日35家上市公司在全景·路演天下等你约,全景网
2052,2018-04-03,[领先大市-A评级]基础化工行业周报：纯碱、有机硅持续看涨 环保税正式开征,中财网
2053,2018-04-03,石油化工行业周报：一季度油价涨23%有助于支出落地,中财网
2054,2018-04-02,[推荐评级]民生化工行业周报：继续看好聚酯产业链复苏 纯碱价格存在上涨预期,中财网
2055,2018-04-02,[增持评级]荣盛石化(002493)年报点评：宁波中金检修拖累业绩 炼化并表带来持续成长,中财网
2056,2018-04-01,社保基金新进38股，滨江集团成新进数量最多个股,Wind
2057,2018-03-31,荣盛石化：浙江石化4000万吨/年的炼化基地 一期项目年底投产,全景网
2058,2018-03-30,[增持评级]荣盛石化(002493)年报点评：主业稳定增长 大炼化稳步推进,中财网
2059,2018-03-30,[推荐评级]荣盛石化(002493)年报点评：PX、PTA业务18年盈利预计回升 浙石化项目稳步推进,中财网
2060,2018-03-30,[买入评级]荣盛石化(002493)年报点评：主业盈利基本平稳 打造舟山“化工型”炼厂大有可为,中财网
2061,2018-03-30,大参考：新材料标准领航行动计划印发 高纯靶材企业迎机遇,巨丰财经
2062,2018-03-30,巨丰热点前瞻：市场风格切换或迎来结构性反弹,巨丰财经
2063,2018-03-30,【化工|杨伟团队太平洋证券】荣盛石化(002493)：主业盈利基本平稳，打造舟山“化工型”炼厂大有可为,微信
2064,2018-03-29,动向 | 浙江自贸区的“小目标” 未来几年内炼油能力将提升至六千万吨,每日经济新闻
2065,2018-03-29,[增持评级]荣盛石化(002493)年报点评：年报业绩符合预期 2018前景向好,中财网
2066,2018-03-29,"基础化工行业周报:原油价格强势反弹,涤丝利润上升,纯碱市场升温",安信证券
2067,2018-03-28,[强大于市评级]深度*行业*化工行业周报：制冷剂价格保持强势 关注中美贸易摩擦给新材料领域带来的提振,中财网
2068,2018-03-28,化工：18Q1化工品价格中枢上移 行业利润同比继续大幅增长,申万宏源
2069,2018-03-28,荣盛石化：3月27日融资余额为3.76亿元，较前一日骤增6.49%,Wind资讯
2070,2018-03-28,"荣盛石化:17年芳烃盈利压缩明显,看好18年芳烃、PTA盈利提升",证券之星
2071,2018-03-27,晚间重要公告2018年3月27日星期二,--
2072,2018-03-27,多家公司发布分配方案：国光股份大豪科技将转增并大额分红,Wind
2073,2018-03-27,荣盛石化：一季度预计盈利5.5亿元-6.5亿元,证券之星
2074,2018-03-27,华创证券化工产品价格数据周报20180325,中财网
2075,2018-03-27,荣盛石化：2017年净利同比增长4.20% 拟10转5派1.2元,e公司
2076,2018-03-27,沪深上市公司18年3月28日重大事项交易提示速递,搜狐
2077,2018-03-27,荣盛石化：预计一季度净利润增长区间为-11.43%-4.67%,Wind
2078,2018-03-27,荣盛石化：年报拟10转5派1.2元，社保基金入驻,Wind
2079,2018-03-27,原油期货首日交易额突破百亿元 六股受追捧,证券之星
2080,2018-03-27,石油化工行业第九期:大炼化聚酯产业链周报,光大证券
2081,2018-03-26,[增持评级]基础化工行业周报：液氨上涨、制冷剂行情延续 理性看待贸易争端对化工行业影响,中财网
2082,2018-03-26,机构调研聚焦化工行业 四股或立风口,证券时报网
2083,2018-03-25,【申万石油化工周评论】——油价上涨、乙烯价差扩大,微信
2084,2018-03-23,每周油记：WTI 和BRENT的战争激烈开打：特朗普的出口大逆袭!,中财网
2085,2018-03-22,[增持评级]石油化工行业动态点评：涤纶旺季需求启动 民营炼化重申推荐,中财网
2086,2018-03-22,"石油化工周报:月度数据喜忧参半,原油价格重回62美元",证券之星
2087,2018-03-20,[中性评级]化工行业投资周报：R134A 烧碱价格领涨 关注氟化工板块行情,中财网
2088,2018-03-20,石油化工行业周报：本周油价持平但预期有所改善,中财网
2089,2018-03-20,"石油化工行业周报:涤纶和丙烯酸景气度提升,重视行业龙头",山西证券
2090,2018-03-20,"基础化工行业周报:液碱、制冷剂行情延续,甲醇、尿素触底反弹",光大证券
2091,2018-03-20,"化工行业周报:甲醇和烧碱涨幅居前,涤纶长丝价差进一步扩大",浙商证券
2092,2018-03-19,华创证券化工产品价格数据周报20180318,中财网
2093,2018-03-19,[推荐评级]民生化工行业周报：甲醇价格筑底回升 烧碱价格继续上涨,中财网
2094,2018-03-19,[看好评级]2018年3月国际原油月报跟踪点评：需求向好 推动市场再平衡,中财网
2095,2018-03-18,化工：甲醇市场强势反弹 荐4股,安信证券
2096,2018-03-16,[增持评级]石化行业深度研究：PTA：上游产能扩张、下游消费稳增 行业景气度提升,中财网
2097,2018-03-14,【申万石油化工】博禄（Borouge） 全球最大的一体化聚烯烃生产联合体——全球大型石化项目介绍系列之四,申万石油化工
2098,2018-03-14,"化工行业:制冷剂、烧碱涨价,持续关注优质细分子行业龙头",上海证券
2099,2018-03-13,[看好评级]化工行业周报：烧碱和丙烯酸涨幅居前 涤纶长丝价差扩大,中财网
2100,2018-03-13,[推荐评级]石化行业2017年年报前瞻：石化盈利修复 聚酯产业链持续复苏,中财网
2101,2018-03-13,[增持评级]2018年春季石化行业投资策略：正在到来的油气新时代：油价温和复苏的2018年,中财网
2102,2018-03-13,【天风Morning Call】晨会集萃20180313,天风研究
2103,2018-03-13,"原油市场动态点评:中油价时代,炼化板块将继续保持高景气度",西南证券
2104,2018-03-13,"基础化工行业:染料偏强运行,制冷剂行情将延续",光大证券
2105,2018-03-12,华创证券化工产品价格数据周报20180311,中财网
2106,2018-03-12,[增持评级]2月原油成品油进出口数据分析：2月成品油出口量同比下降18.22%,中财网
2107,2018-03-12,[强大于市评级]深度*行业*化工行业周报：制冷剂、醋酸、烧碱等产品价格持续保持强势,中财网
2108,2018-03-12,[增持评级]石油化工行业跟踪报告：《2018年能源工作指导意见》发布 推进新时代能源转型发展,中财网
2109,2018-03-12,[增持评级]石化行业数据周报：丙烯酸产业链 价差扩大、盈利向好,中财网
2110,2018-03-12,[推荐评级]民生化工行业周报：烧碱价格大幅上涨 氟化工产业链继续回暖,中财网
2111,2018-03-12,[领先大市-A评级]基础化工行业周报：正丁醇、丙烯酸形成涨势 烧碱、PA6、间苯二酚持续走高,中财网
2112,2018-03-12,[增持评级]化工行业周报：关注“芯”篇章 周期龙头再起航,中财网
2113,2018-03-12,化工：制冷剂与醋酸及烧碱等产品价格持续保持强势 荐5股,中银国际
2114,2018-03-12,[增持评级]原油行业周报：2月中国进口下降明显,中财网
2115,2018-03-12,[看好评级]全球大型石化项目介绍系列之四：博禄(BOROUGE) 全球最大的一体化聚烯烃生产联合体,中财网
2116,2018-03-12,[跟随大市评级]原油市场动态点评：中油价时代 炼化板块将继续保持高景气度,中财网
2117,2018-03-12,[增持评级]基础化工行业周报：染料偏强运行 制冷剂行情将延续,中财网
2118,2018-03-12,[增持评级]光大证券大炼化聚酯产业链周报20180310,中财网
2119,2018-03-12,[推荐评级]化工行业周报：需求复苏延缓 产品价格偏弱 优质成长加大配置 烧碱、丙烯酸产业链走强 维生素价格波动,中财网
2120,2018-03-12,[增持评级]化工行业周报：丙烯酸及酯延续上涨 烧碱价格大幅回升,中财网
2121,2018-03-12,石油化工行业周报：IEA称未来油气需求来自石化产品,中财网
2122,2018-03-11,【方正策略】风险渐去,策略研究
2123,2018-03-11,【申万石油化工周评论】——库存与需求的博弈 与2017年行情对比及后市展望,微信
2124,2018-03-11,化工：正丁醇及丙烯酸形成涨势 荐4股,安信证券
2125,2018-03-09,每周油记：70美金油价只是昙花一现?掀开隐藏大变局!,中财网
2126,2018-03-08,[增持评级]PTA行业专题报告：供需改善 景气向上,中财网
2127,2018-03-06,[强大于市评级]深度*行业*化工行业周报：制冷剂、醋酸、烧碱等价格大幅上涨,中财网
2128,2018-03-06,[增持评级]石化行业周报：美国产量、库存、钻机数增长 PTA、丙烯酸价差扩大,中财网
2129,2018-03-06,[看好评级]化工行业周报：制冷剂 烧碱上涨 周期关注春旺 成长均衡配置,中财网
2130,2018-03-05,【申万石油化工】乙烯行业深度报告——乙烯行业演变与展望 炼化一体化和原料多元化是发展方向,微信
2131,2018-03-05,[增持评级]石化行业数据周报20180304,中财网
2132,2018-03-05,[推荐评级]民生化工行业周报：制冷剂、烧碱价格上涨 推荐巨化股份、滨化股份,中财网
2133,2018-03-05,[领先大市-A评级]基础化工行业周报：PA6、烧碱市场明显上行 制冷剂、有机硅、PO景气持续,中财网
2134,2018-03-05,[增持评级]基础化工行业周报：制冷剂、丙烯酸上涨 周期重海外 逐步加码优质成长股,中财网
2135,2018-03-05,[审慎推荐-A评级]荣盛石化(002493)点评：17年业绩符合预期 关注PTA景气和浙江石化进展,中财网
2136,2018-03-05,化工：炼化一体化和原料多元化是发展方向 荐7股,申万宏源
2137,2018-03-05,[推荐评级]化工行业周报：开工复苏 景气持续 优质成长逐步配置 MDI 3月挂牌价出台 PA66、丙烯酸产业链走强,中财网
2138,2018-03-05,申万宏源晨会纪要-180305,申万宏源
2139,2018-03-05,光大证券大炼化聚酯产业链周报,光大证券
2140,2018-03-04,荣盛石化（002493）：17年业绩符合预期，关注PTA景气和浙石化进展,强哥谈油论气
2141,2018-03-04,【申万石油化工周评论】——检修季叠加需求回暖 预计石化后市走强,微信
2142,2018-03-02,每周油记：沙特推动油价暴涨?手法大起底!,中财网
