,2021-12-31,地产板块午后拉升，皇庭国际涨停，招商积余等走高,证券时报网
8993,2018-07-10,豪掷137.7亿上位华夏幸福二股东，平安：是估值吸引了我！地产板块能否绝地反弹？,中证网
8994,2018-07-10,标杆房企2018年上半年销售业绩公布，表现亮眼,中国网
8995,2018-07-10,[看好评级]房地产行业周报：调控政策陆续出台 板块重现布局机会,中财网
8996,2018-07-10,中金房地产行业周报：7月首周销售走强 推盘维持高位,中财网
8997,2018-07-10,58股获券商买入评级，凯乐科技目标涨幅达108.53%,Wind
8998,2018-07-09,[强推评级]新城控股(601155)2018年6月销售点评：销售创历史新高 行业排名挺进前八,中财网
8999,2018-07-09,租赁金融升温 警惕变相为楼市加杠杆,瞭望
9000,2018-07-09,新城控股今年销售额已突破千亿元 跻身行业TOP8,财经网
9001,2018-07-09,新城控股股票分析：销售排名跻身前八，积极拓展土地储备,长江证券
9002,2018-07-09,[买入评级]新城控股(601155)点评：销售排名跻身前八 积极拓展土地储备,中财网
9003,2018-07-09,地产A股2018年下半年策略：和时间做朋友,国信研究
9004,2018-07-09,9日公告透露利好 21只个股有望爆发,中证网
9005,2018-07-09,25年布局81城跻身八强 新城控股加速奔向世界500强,华夏时报
9006,2018-07-09,【招商策略】 短期解禁压力峰值已过，市场情绪开始回暖——金融市场流动性与监管动态周报（0709）,招商策略研究
9007,2018-07-08,[买入评级]新城控股(601155)动态跟踪点评：销售再创历史新高 维持低成本拿地策略,中财网
9008,2018-07-08,新城控股旗下物业管理公司筹划赴港上市,腾讯网
9009,2018-07-08,新城控股旗下物业管理公司筹划在香港上市,新浪
9010,2018-07-08,新城控股上半年销售额近千亿 发布进军世界500强新目标,中证网
9011,2018-07-07,加速奔向世界500强 新城控股以美好生活引领未来,金融界
9012,2018-07-07,新城控股集团首发全新品牌标识,联商网
9013,2018-07-07,进化而生新之所起 新城控股新logo发布,乐居财经
9014,2018-07-07,百万业主的选择 新城业主代表深情表白,乐居财经
9015,2018-07-07,新城未来将孵化分拆更多上市公司,乐居财经
9016,2018-07-07,新城控股25周年发布新目标 奔向世界500强,乐居财经
9017,2018-07-07,【长江地产|公司点评】新城控股：销售排名跻身前八，积极拓展土地储备,微信
9018,2018-07-07,合景泰富去地产化背后：大举扩张多元化转型不易,中国经营网
9019,2018-07-07,地产股上半年市值蒸发超万亿 房企回购增持护盘,21世纪经济报道
9020,2018-07-07,新城控股前6月销售953亿 苏宁环球上半年净利润大涨158%,观点地产网
9021,2018-07-06,上市公司半年报业绩汇总：苏宁易购净利预增超19倍,金融界
9022,2018-07-06,新城发展控股(01030-HK)：新城控股上半年合同销售额同比增近1倍,财华社
9023,2018-07-06,新城发展控股(01030)：新城控股上半年销售额增长94.17%至953.11亿元,智通财经
9024,2018-07-06,新城控股：上半年销售额同比增长94%,e公司
9025,2018-07-06,新城控股6月底累计借款余额646.3亿元 较去年年末增加220亿,观点地产网
9026,2018-07-06,[推荐评级]房地产6月土地月报：高基数下供需走弱 溢价率震荡下行,中财网
9027,2018-07-06,新城控股跌3.18%，创近1个月新低，报27.40元,腾讯网
9028,2018-07-06,上半年西安市土地累计成交589万平方米,华商报
9029,2018-07-06,东北证券：未来棚改货币化安置不会一刀切 关注高成长龙头房企,证券时报网
9030,2018-07-06,上半年百家房企销售额近5万亿 四股或将受益腾飞,证券时报
9031,2018-07-05,【华创地产袁豪团队】招商积余业绩预增点评：物管业绩高增，融合融效发展,地产豪声音
9032,2018-07-05,【华创地产袁豪团队】12月房企销售点评：房企销售完美收官，行业集中度继续提升,地产豪声音
9033,2018-07-05,【华创地产袁豪团队】荣盛发展19年业绩快报点评：业绩、销售稳增，高股息、低估值,地产豪声音
9034,2018-07-05,高周转催促资金快回笼 资金被动紧绷或使房企主动降价,每日经济新闻
9035,2018-07-05,【华创地产袁豪团队】房地产20Q3财报综述：业绩弱销售强，分化加剧、择优汰劣,地产豪声音
9036,2018-07-05,【华创地产袁豪团队】10月房企销售点评：销售超预期快增，主流蓝筹表现靓丽,地产豪声音
9037,2018-07-05,【华创地产袁豪团队】新城控股三季报点评：业绩快增、拿地积极，商业地产发展迅猛,地产豪声音
9038,2018-07-05,一头负债率上升一头融资额下降 房企如何用高周转“挑”好这副担子,每日经济新闻
9039,2018-07-05,【华创地产袁豪团队】9月房企销售点评：Q3销售表现靓丽，预计Q4仍将延续,地产豪声音
9040,2018-07-05,【华创地产袁豪团队】新城控股中报点评：业绩稳增、拿地积极，商业保持快节奏发展,地产豪声音
9041,2018-07-05,【华创地产袁豪团队】近期货币政策点评：逆周期调控力度加大，房地产估值仍在底部,地产豪声音
9042,2018-07-05,【华创地产袁豪团队】央行降准点评：从“未松先紧”过渡到“松紧对冲”，估值筑底+宏观宽松组成看多期权,地产豪声音
9043,2018-07-05,【华创地产袁豪团队】旭辉控股11月销售点评：销售靓丽，拿地积极，权益比回升,地产豪声音
9044,2018-07-05,【华创地产袁豪团队】金地集团11月销售点评：销售持续稳增，拿地更趋积极,地产豪声音
9045,2018-07-05,[优于大势评级]房地产行业深度报告：2018年棚改怎么看?,中财网
9046,2018-07-05,【华创地产袁豪团队】大悦城定增完成点评：股权融资完成优化负债，商住协同拿地优势凸显,地产豪声音
9047,2018-07-05,【华创地产袁豪团队】招商积余公告点评：依托招蛇进军游轮母港，扩围非住宅管理空间,地产豪声音
9048,2018-07-05,【华创地产袁豪团队】旭辉控股12月销售点评：高基数销售稳增，一二线拿地积极,地产豪声音
9049,2018-07-05,【华创地产袁豪团队】新城控股7月销售点评：销售阶段性偏弱，但拿地保持积极,地产豪声音
9050,2018-07-05,【华创地产袁豪团队】新城悦服务深度：继承新城速度，悦享物业未来,地产豪声音
9051,2018-07-05,【华创地产袁豪团队】宝龙地产深度报告：迭变前行，换挡加速,地产豪声音
9052,2018-07-05,【华创地产袁豪团队】新城控股12月销售点评：销售稳增，评级修复，拿地重启,地产豪声音
9053,2018-07-05,【华创地产袁豪团队】大悦城业绩预告点评：业绩预告增长14-24%，商住协同拿地优势凸显,地产豪声音
9054,2018-07-05,实业皆下品，唯有炒房高,虎嗅网
9055,2018-07-05,两融资金净流出趋缓阶段性底部将现？资金大举调仓这些股,证券时报网
9056,2018-07-05,【华创地产袁豪团队】保利1月销售点评：春节月销售暂弱，拿地态度转积极,地产豪声音
9057,2018-07-05,【华创地产袁豪团队】招商蛇口19Q3业绩点评：业绩暂降，销售高增 盈利能力下降,地产豪声音
9058,2018-07-05,【华创地产袁豪团队】金地集团19Q3业绩点评：业绩暂弱，销售靓丽,地产豪声音
9059,2018-07-05,【华创地产袁豪团队】融创中国2月销售点评：疫情下销售暂弱，充裕货值保障长期优势,地产豪声音
9060,2018-07-05,【华创地产袁豪团队】金地集团2月销售点评：疫情下销售暂降，拿地谨慎积极,地产豪声音
9061,2018-07-05,【华创地产袁豪团队】大悦城定增完成点评：引入险资战投助力发展，商住协同拿地优势凸显,地产豪声音
9062,2018-07-05,【华创地产袁豪团队】万科A10月销售点评：销售暂弱，拿地积极,地产豪声音
9063,2018-07-05,【华创地产袁豪团队】7月房企销售点评：销售反季节再走高，逆市坚韧更显价值,地产豪声音
9064,2018-07-05,【华创地产袁豪团队】首开股份8月销售点评：销售稳定增长，高股息具备吸引力,地产豪声音
9065,2018-07-05,【华创地产袁豪团队】招商积余业绩预告点评：表观业绩同比下滑，但物管业绩表现稳定 盈利能力下降,地产豪声音
9066,2018-07-05,【华创地产袁豪团队】中航善达重大事项点评：重组获国资委批复，非住宅物管龙头成型,地产豪声音
9067,2018-07-05,【华创地产袁豪团队】世茂服务分拆上市点评：世茂服务联交所交表，长线资本认可价值,地产豪声音
9068,2018-07-05,【华创地产袁豪团队】融创中国1月销售点评：春节和疫情下销售短暂承压，一二线充裕货值保障长期优势,地产豪声音
9069,2018-07-05,【华创地产袁豪团队】中航善达董事会决议点评：招蛇董事长拟兼任非独董，彰显平台高度定位,地产豪声音
9070,2018-07-05,【华创地产袁豪团队】万科股权变动点评：宝能减持至5%以下，股权之争落幕在即 减持股份,地产豪声音
9071,2018-07-05,【华创地产袁豪团队】保利地产19年业绩快报点评：业绩大超预期，彰显龙头典范,地产豪声音
9072,2018-07-05,【华创地产袁豪团队】金科股份员工持股计划点评：持股计划启动购买，多元激励护航成长,地产豪声音
9073,2018-07-05,【华创地产袁豪团队】中南建设19Q3业绩预增点评：业绩、销售靓丽，高成长确定性强,地产豪声音
9074,2018-07-05,【华创地产袁豪团队】金科股份19Q3业绩预增点评：业绩高增、物管优质，创新型持股计划护航,地产豪声音
9075,2018-07-05,【华创地产袁豪团队】房地产9月月报：融资新规下，投资端趋弱，销售端偏强,地产豪声音
9076,2018-07-05,【华创地产袁豪团队】金科股份点评：协议转让过户完成，红星正式成为战略股东 减持股份,地产豪声音
9077,2018-07-05,【华创地产袁豪团队】金地集团6月销售点评：销售持续高增，拿地积极扩张,地产豪声音
9078,2018-07-05,【华创地产袁豪团队】房地产10月月报：投资高位、销售靓丽、年底竣工积极,地产豪声音
9079,2018-07-05,【华创地产袁豪团队】新城控股8月销售点评：销售阶段性偏弱，拿地保持积极,地产豪声音
9080,2018-07-05,【华创地产袁豪团队】房地产20H1财报综述：业绩暂弱、销售强劲，预计报表韧性依旧,地产豪声音
9081,2018-07-05,【华创地产袁豪团队】金地5月销售点评：销售大增，拿地积极,地产豪声音
9082,2018-07-05,【华创地产袁豪团队】新城悦服务点评：激励核心雇员，锁定业绩高增,地产豪声音
9083,2018-07-05,【华创地产袁豪团队】6月房企销售点评：销售改善屡超预期，逆市坚韧更显价值,地产豪声音
9084,2018-07-05,【华创地产袁豪团队】融创中国重大事项点评：低价收购优质资产包，逆周期优势再次充能,地产豪声音
9085,2018-07-05,【华创地产袁豪团队】新城控股9月销售点评：结转高增、销售改善、拿地积极,地产豪声音
9086,2018-07-05,【华创地产袁豪团队】房地产8月月报：投资高位、销售靓丽，上调全年销量同比至0%,地产豪声音
9087,2018-07-05,【华创地产袁豪团队】新城悦服务业绩快报点评： 业绩超预期高增，实现高质量成长,地产豪声音
9088,2018-07-05,【华创地产袁豪团队】保利地产业绩快报点评：业绩同比微增，拿地略趋积极,地产豪声音
9089,2018-07-05,【华创地产袁豪团队】金科股份业绩快报点评：业绩超预期高增、预收高覆盖、高质量前行,地产豪声音
9090,2018-07-05,【华创地产袁豪团队】龙湖集团年报点评：长期而稳定的增长，多元开花、估值可观,地产豪声音
9091,2018-07-05,【华创地产袁豪团队】保利8月销售点评：销售平稳增长，拿地相对积极,地产豪声音
9092,2018-07-05,【华创地产袁豪团队】物管行业专题报告：三大独有特色，修筑护城河、造就蓝海市场,地产豪声音
9093,2018-07-05,【山证策略】双剑合璧7月组合-山西证券-投资组合（20180704）,山西证券研究所
9094,2018-07-05,地产股年内超跌20% 传递楼市调整信号？,21世纪经济报道
9095,2018-07-05,【华创地产袁豪团队】8月房企销售点评：淡季销售再超预期，估值仓位历史底部,地产豪声音
9096,2018-07-05,【华创地产袁豪团队】世茂房地产点评：Capital集团增持至5%，长线资本认可价值,地产豪声音
9097,2018-07-05,【华创地产袁豪团队】招商积余公告点评：新签约靓丽，组织架构调整，量质齐升可期,地产豪声音
